OTU_ID	49_ITS	50_ITS	51_ITS	52_ITS	53_ITS	54_ITS	55_ITS	56_ITS	57_ITS	58_ITS	59_ITS	60_ITS	61_ITS	62_ITS	63_ITS	64_ITS	65_ITS	66_ITS	67_ITS	68_ITS	69_ITS	70_ITS	71_ITS	72_ITS	73_ITS	74_ITS	75_ITS	76_ITS	77_ITS	78_ITS	79_ITS	80_ITS	81_ITS	82_ITS	83_ITS	84_ITS	85_ITS	86_ITS	87_ITS	88_ITS	89_ITS	90_ITS	91_ITS	92_ITS	93_ITS	94_ITS	125_ch_ITS	95_ITS	96_ITS	85_ch_ITS	86_ch_ITS	87_ch_ITS	88_ch_ITS	89_ch_ITS	90_ch_ITS	91_ch_ITS	92_ch_ITS	93_ch_ITS	94_ch_ITS	96_ch_ITS	97_ch_ITS	98_ch_ITS	99_ch_ITS	100_ch_ITS	101_ch_ITS	102_ch_ITS	126_ch_ITS	103_ch_ITS	127_ch_ITS	104_ch_ITS	128_ch_ITS	105_ch_ITS	129_ch_ITS	106_ch_ITS	130_ch_ITS	107_ch_ITS	131_ch_ITS	132_ch_ITS	109_ch_ITS	118_ch_ITS	110_ch_ITS	119_ch_ITS	111_ch_ITS	120_ch_ITS	112_ch_ITS	121_ch_ITS	113_ch_ITS	122_ch_ITS	114_ch_ITS	115_ch_ITS	124_ch_ITS	116_ch_ITS	6_ITS	7_ITS	9_ITS	13_ITS	14_ITS	16_ITS	17_ITS	18_ITS	20_ITS	21_ITS	22_ITS	23_ITS	24_ITS	25_ITS	26_ITS	27_ITS	28_ITS	29_ITS	30_ITS	32_ITS	33_ITS	34_ITS	38_ITS	39_ITS	40_ITS	43_ITS	44_ITS	45_ITS	46_ITS	48_ITS	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
fASV_11	19	1932	678	19	39	15	67426	1846	29961	4	7	462	1057	404	3328	0	5	17	12453	24	14	11	8515	13758	4935	24	15	26	615	8429	17	15	24	2193	13	1837	1006	4260	23	0	10	0	635	19	2184	80	1745	14	6909	1163	13	10	24	18	0	13	1794	1131	16	52	140	13	303	14	288	21	21	33	0	1715	65	9	83	475	1354	161	90	126	120	1782	197	49	9281	0	899	254	0	175	0	132	2159	12	2370	402	23	4938	0	505	2073	4	0	13	7	7	8408	110	2251	2460	5394	537	17	3024	31	18	33	1811	15	184	216	1774	8	7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_slobbergiarum	Plectosphaerella	13	Pathotroph-Saprotroph-Symbiotroph	Endophyte-|Plant Pathogen|-Plant Saprotroph	Microfungus	NULL	Probable	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, animal material (Põlme et al. 2020); Plectosporium was introduced by Palm et al. (1995) for Fusarium tabacinum, the anamorph of Plectosphaerella cucumerina (Carlucci et al. 2012)	Palm et al. 1995. Mycologia 87:397-406 ((https://doi.org/10.1080/00275514.1995.12026545)); Carlucci et al. 2012. Persoonia 28:34-48 ((https://doi.org/10.3767/003158512X638251)); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6)); Li et al. 2017. Mycobiology 45:110-113 ((https://doi.org/10.5941/MYCO.2017.45.2.110)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
fASV_5	4410	179	476	82	1843	1349	2634	1900	99	1504	812	193	7389	689	2147	266	180	1454	3112	83	5180	1660	5503	413	0	16945	1206	110	72	171	198	292	91	91	70	231	1866	4151	2270	6810	146	843	233	189	542	1305	104	211	1684	113	5728	82	119	131	1138	973	145	76	79	108	132	192	195	48	2931	301	167	142	148	86	81	154	133	103	124	284	79	96	285	106	106	153	186	112	132	64	66	80	117	79	0	36	14252	8486	5759	1653	0	564	5583	3555	415	6817	2840	7032	4545	401	746	4436	76	40	81	69	1660	4121	2046	11534	8728	2757	32886	5282	217	73	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_dichromosporum	Acremonium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph	Microfungus	Soft Rot	Possible	As foliar_endophyte (Põlme et al. 2020); culture (Hanada et al. 2010, Del Olmo; Decay leaf, fruit, seed, soil, dung, animal material (Põlme et al. 2020); Endophyte detection method; Ruiz & Arnold 2014); Likely opportunistic human pathogen (Irinyi et al. 2015)	Duncan CG, Eslyn WE. 1966. Mycologia 58:642-645 ((https://doi.org/10.2307/3757045)); Nilsson T. 1973. Studia Forestalia Suecica 104:1-40 ((https://pub.epsilon.slu.se/5711/)); Worrall JJ, et al. 1997. Mycologia 89:199-219 ((https://doi.org/10.2307/3761073)); Hanada RE, et al. 2010. Fungal Biology 114:901-910 ((https://doi.org/10.1016/j.funbio.2010.08.006)); Del Olmo-Ruiz M, Arnold AE. 2014. Mycologia 106:8-21 ((https://doi.org/10.3852/13-098)); Irinyi L, et al. 2015. Medical Mycology 53313-337 ((https://doi.org/10.1093/mmy/myv008)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
fASV_13	743	9261	785	27	1608	2619	2086	1798	158	1916	2354	1685	754	1945	105	1517	6308	473	64	4758	778	141	89	1431	2204	291	84	85	2559	270	595	2710	2356	1560	2292	1386	1355	3624	3245	1190	102	565	330	1751	1066	3786	606	304	1661	1249	1175	74	1200	65	46	374	58	1197	63	70	134	387	576	2244	2799	178	119	2744	77	23	230	4028	405	2677	196	1055	369	184	382	1006	460	94	301	77	2432	576	28	784	479	54	295	74	474	3696	2188	2586	2528	2067	213	4651	770	3195	1949	27	660	442	15	2214	41	567	24	1181	6768	2528	1611	4520	6402	1651	1276	4594	1500	4241	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Dactylonectria;s__Dactylonectria_sp	Dactylonectria	13	Pathotroph	|Plant Pathogen|	Microfungus	NULL	Probable	NULL	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
fASV_16	3828	229	0	1090	0	3042	2302	1149	36041	562	7	218	1672	0	375	0	0	154	0	0	1013	0	0	0	206	227	180	0	1625	175	7333	0	0	7667	205	52	2433	1622	1104	73	14352	933	659	656	1281	599	1886	231	1441	0	0	0	0	0	0	0	1093	699	0	0	0	0	64	0	11	0	43	0	84	0	0	343	87	0	0	484	226	1737	198	699	118	87	0	303	1815	113	73	596	121	96	1067	0	422	1519	192	4615	1178	422	670	4379	0	0	346	19	2685	1525	7472	0	50	0	0	3246	6807	3648	13985	840	0	28	1792	929	1206	0	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidiaster;s__Olpidiaster_brassicae	Olpidiaster	13	Pathotroph	|Algal Parasite|-Plant Pathogen	Microfungus-Plasmodium	NULL	Probable	As Biotroph (Tedersoo et al. 2014); As root_pathogen (Põlme et al. 2020); Syn. Asterocystis, Olpidium (Karling 1937)	Karling JS. 1937. Mycologia 29:91–94 ((https://doi.org/10.2307/3754285)); Devasahayam HL, Henry LDC. 2009. Illustrated Plant Pathology, New India Publishing, New Delhi ((https://books.google.com/books?id=rjVY6XeBZYgC)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
fASV_22	0	0	2207	0	13	0	0	11	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1355	0	0	0	0	0	0	0	65021	0	0	37366	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0	7	0	0	0	0	0	0	41813	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	1017	0	0	0	0	0	703	0	0	0	0	0	0	0	0	0	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;NA;NA;NA	Mortierellales	7	Saprotroph-Symbiotroph	Endophyte-Soil Saprotroph-Undefined Saprotroph	Microfungus	NULL	Possible	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426)); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6))
fASV_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8700	0	0	0	0	0	0	0	0	10377	0	0	0	0	0	0	3346	0	0	2363	0	0	0	0	0	0	0	0	0	0	0	0	0	4316	0	0	0	0	0	2008	0	0	0	0	0	0	0	0	0	36941	0	0	0	0	0	0	0	0	7968	0	13537	0	0	14820	0	0	0	0	0	14648	0	0	11803	13964	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;NA	Fusarium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Possible	As foliar_endophyte (Põlme et al. 2020); As litter_saprotroph (Põlme et al. 2020); Causing damping-off disease (Põlme et al. 2020); Decay leaf, fruit, seed, roots, soil, animal material (Põlme et al. 2020); Likely opportunistic human pathogen (Irinyi et al. 2015)	Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664 ((https://doi.org/10.2307/3757045)); Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Schroers, et al. 2016. Mycologia 108:806-819 ((https://doi.org/10.3852/15-255)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net))
fASV_18	0	915	1076	1939	0	0	0	0	13459	0	0	148	0	1571	0	0	2322	0	0	15474	7070	0	1851	0	28	0	0	0	0	0	2019	416	0	3369	552	0	0	239	3408	0	31098	955	0	1012	0	0	147	855	1294	27	6687	1382	10	39	32	148	0	1399	22	222	109	79	46	301	0	179	0	13	84	779	55	665	97	213	133	87	569	118	83	143	148	150	1233	408	1759	269	146	30	381	36	165	87	217	37	3173	0	2308	755	1288	0	2246	19	8175	0	504	0	1127	595	0	2093	25	916	0	2656	1647	0	23	0	1100	0	494	2366	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;NA;NA	Olpidiaceae	9	Pathotroph	Animal Parasite-Fungal Parasite	NULL	NULL	Probable	Parasitic on algae, fungi, mosses, pollen grains and vegetative tissues of flowering and crop plants	Devasahayam HL, Henry LDC. 2009. Illustrated Plant Pathology - Basic Concepts, New India Publishing, New Delhi ((https://isbnsearch.org/isbn/9380235089))
fASV_14	2071	1539	938	3743	2896	27	551	574	5005	1129	5103	1091	1051	1374	18	597	19	280	1039	4378	3368	2937	65	1691	555	227	7111	48	441	40	90	990	219	5566	1314	2258	1315	0	26	35	53	609	40	9111	1048	1515	375	41	1473	417	26	436	1963	33	26	16	2370	17	19	153	48	115	159	295	13	266	39	122	65	2018	23	13	59	227	96	234	20	47	63	285	66	55	481	29	816	71	10	441	78	17	7	11	364	3925	550	22	1592	127	26	1524	1720	23	22	26	13	720	266	255	745	226	14	31	2334	1251	3725	4050	21	281	232	2661	2095	13	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Poaceascoma;s__Poaceascoma_sp	Poaceascoma	13	Saprotroph	|Wood Saprotroph|	Microfungus	NULL	Probable	Decay wood (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
fASV_27	0	13	0	19	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	838	0	0	0	0	0	0	0	0	0	0	959	0	0	0	0	0	0	0	0	570	0	0	151	0	11	0	6698	40145	0	0	0	0	0	13180	187	0	0	0	0	0	187	0	0	549	0	0	1785	0	41730	51	56	0	0	0	0	0	0	0	0	0	568	0	2905	0	0	0	4532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;NA;NA	Mortierellaceae	9	Saprotroph-Symbiotroph	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Microfungus	NULL	Possible	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))
fASV_24	1615	10788	952	0	0	21	0	0	3715	0	0	1947	1496	0	0	303	2725	68	0	0	0	0	0	1634	0	0	0	0	0	0	14	0	0	0	0	1479	0	0	0	0	0	0	0	3942	0	0	0	0	252	0	0	0	182	11240	0	0	0	163	0	124	0	1485	0	0	0	0	0	0	87	1443	0	880	0	491	0	0	1711	62	113	0	299	0	0	32	4807	0	0	600	36	0	0	0	0	0	2229	0	7977	0	0	0	1572	15261	0	0	0	0	1628	2268	0	0	0	0	0	0	0	1982	0	0	25	5592	21666	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Oliveonia;s__Oliveonia_sp	Oliveonia	13	Saprotroph	Undefined Saprotroph-|Wood Saprotroph|	Corticioid	NULL	Probable	Decay wood (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
fASV_20	1049	1626	3790	3592	2484	918	465	2437	1651	834	470	840	518	0	1823	2345	10334	0	0	1521	0	7040	2805	0	436	0	2719	2903	1813	0	1527	0	0	0	0	3514	0	0	0	1495	0	1579	0	0	1156	8622	1847	467	1012	0	0	0	0	461	0	0	0	0	0	166	0	325	0	0	0	0	57	0	0	0	0	0	0	634	230	0	0	0	0	0	0	0	1392	0	0	0	0	0	0	28	198	0	1302	0	1117	2431	1061	1386	0	396	1781	0	0	4542	0	734	1162	0	2611	0	0	0	0	1087	918	0	0	9864	0	1595	2907	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_rotoruae	Penicillium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Parasite-Dung Saprotroph-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	As foliar_endophyte (Põlme et al. 2020); As mycoparasite (Põlme et al. 2020); Decay soil (Põlme et al. 2020)	Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664 ((https://doi.org/10.2307/3757045)); Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany ((https://www.irg-wp.com/irgdocs/details.php?d6493033-c9ea-40f3-8e3e-5697f32d640d)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
fASV_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	110783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;NA;NA	Mortierellaceae	9	Saprotroph-Symbiotroph	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Microfungus	NULL	Possible	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))
fASV_17	468	228	893	2051	14	1516	5808	5761	1188	896	4838	1212	6	147	1611	943	19	349	590	2726	6	222	333	4500	629	11	364	11	11	15	806	506	773	2603	738	513	439	2277	1672	430	8334	1833	1906	880	24	46	473	123	1760	22	39	1071	150	31	11	320	1427	23	36	15	32	221	23	11	717	35	11	117	95	618	74	71	86	85	12	159	12	31	56	17	24	20	23	49	439	87	18	10	145	17	0	11	411	2914	300	1254	1577	1609	388	31	948	22	29	32	44	419	1586	1652	26	5322	63	1534	539	3748	19	30	28	1399	626	1628	1822	6318	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;NA	Mortierellaceae	9	Saprotroph-Symbiotroph	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Microfungus	NULL	Possible	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))
fASV_19	1515	1799	1129	692	2186	26	3119	611	1172	286	1573	206	14	1897	4622	1517	378	16	3824	13	38	3191	20	13	954	16	12	16	8540	0	965	0	14	2084	2707	4537	0	2059	10	0	0	1337	0	14	16	1278	17	171	3437	40	22	830	3431	15	0	24	1313	1954	25	16	0	1097	235	1256	25	100	50	855	0	439	17	439	23	1798	359	177	291	18	504	283	16	18	1674	255	0	260	0	180	73	123	0	117	13	0	1636	12	29	381	745	4396	2105	0	16	9	23	0	42	1279	0	10	0	18	0	12	0	14	14	222	16	37	37	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Furcasterigmium;s__Furcasterigmium_furcatum	Furcasterigmium	13	Saprotroph	|Undefined Saprotroph|	Microfungus	NULL	Probable	As soil_saprotroph (Põlme et al. 2020); Decay soil (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
fASV_15	2789	1155	1789	1371	2231	7542	1486	0	1457	430	0	0	10027	0	2100	2214	0	272	0	2073	5355	0	7597	790	0	0	505	0	1012	0	695	0	0	1779	1046	369	623	0	0	0	0	0	9279	2333	0	0	0	0	5524	0	0	0	927	0	0	0	0	0	0	0	0	1288	110	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	45	0	0	0	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	554	0	0	0	3934	0	0	0	0	0	0	411	0	0	0	0	3712	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;NA;NA;NA	-	-	-	-	-	-	-	Unassigned	-
fASV_31	0	6	8	5838	11	8	3	6	0	0	0	10	0	0	0	0	4	0	0	4211	6	0	0	0	1191	1129	0	0	0	0	866	3	0	0	2171	519	0	0	0	0	18	0	4	8	21420	311	28	0	0	0	6	0	3	0	16	0	10	10	0	0	4	5	90	0	2	0	10	0	9	13	3	8	8	4	9	5	7	95	0	258	0	5	3	0	0	25	22	366	0	0	6	0	0	0	781	15	279	0	8	0	6	10492	5	7	4	7	22402	22	11	1337	9	16	6	0	0	0	8	0	262	0	0	4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariaceae;g__Auricularia;s__Auricularia_sp	Auricularia	13	Saprotroph	Undefined Saprotroph-|Wood Saprotroph|	Tremelloid	NULL	Probable	Decay wood (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
fASV_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7363	296	1370	0	0	0	9490	0	0	0	12903	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	8305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28484	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;NA	Fusarium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Possible	As foliar_endophyte (Põlme et al. 2020); As litter_saprotroph (Põlme et al. 2020); Causing damping-off disease (Põlme et al. 2020); Decay leaf, fruit, seed, roots, soil, animal material (Põlme et al. 2020); Likely opportunistic human pathogen (Irinyi et al. 2015)	Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664 ((https://doi.org/10.2307/3757045)); Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Schroers, et al. 2016. Mycologia 108:806-819 ((https://doi.org/10.3852/15-255)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net))
fASV_21	0	2136	0	0	0	9125	0	1169	276	0	0	0	0	0	0	0	0	0	0	2306	0	9995	0	11973	0	0	6344	22	8841	0	0	1073	0	0	0	723	0	0	0	0	0	2340	0	6396	0	0	0	0	4807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;NA	Fusarium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Possible	As foliar_endophyte (Põlme et al. 2020); As litter_saprotroph (Põlme et al. 2020); Causing damping-off disease (Põlme et al. 2020); Decay leaf, fruit, seed, roots, soil, animal material (Põlme et al. 2020); Likely opportunistic human pathogen (Irinyi et al. 2015)	Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664 ((https://doi.org/10.2307/3757045)); Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Schroers, et al. 2016. Mycologia 108:806-819 ((https://doi.org/10.3852/15-255)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net))
